Tempo;Entrada;Saida;
795331130;2.384103;2.000000;
795431108;2.366267;2.000000;
795531127;2.382157;2.000000;
795631104;2.371780;2.000000;
795731131;2.373401;2.000000;
795831127;2.402587;2.000000;
795931124;2.380211;2.000000;
796031105;2.377941;2.000000;
796131121;2.372104;2.000000;
796231127;2.389291;2.000000;
796331144;2.401290;2.000000;
796431114;2.330271;2.000000;
796531120;2.421395;2.000000;
796631130;2.379563;2.000000;
796731135;2.403884;2.000000;
796831119;2.403560;2.000000;
796931125;2.382157;2.000000;
797031087;2.394156;2.000000;
797131085;2.366916;2.000000;
797231080;2.364970;2.000000;
797331080;2.381508;2.000000;
797431132;2.379887;2.000000;
797531127;2.408100;2.000000;
797631132;2.405181;2.000000;
797731121;2.389291;2.000000;
797831127;2.387346;2.000000;
797931137;2.402263;2.000000;
798031149;2.368537;2.000000;
798131146;2.377617;2.000000;
798231139;2.391561;2.000000;
798331145;2.395453;2.000000;
798431153;2.397398;2.000000;
798531133;2.418477;2.000000;
798631163;2.376644;2.000000;
798731153;2.396750;2.000000;
798831144;2.403884;2.000000;
798931155;2.423341;2.000000;
799031158;2.392534;2.000000;
799131154;2.411018;2.000000;
799231158;2.426584;2.000000;
799331153;2.411991;2.000000;
799431164;2.398371;2.000000;
799531167;2.436961;2.000000;
799631153;2.448960;2.000000;
799731171;2.426584;2.000000;
799831159;2.435664;2.000000;
799931174;2.421720;2.000000;
800031161;2.427881;2.000000;
800131173;2.456094;2.000000;
800231170;2.414910;2.000000;
800331164;2.419774;2.000000;
800431175;2.445717;2.000000;
800531153;2.447338;2.000000;
800631162;2.471335;2.000000;
800731163;2.459661;2.000000;
800831163;2.435664;2.000000;
800931169;2.466795;2.000000;
801031168;2.486252;2.000000;
801131159;2.467444;2.000000;
801231136;2.461931;2.000000;
801331187;2.484307;2.000000;
801431172;2.486901;2.000000;
801531176;2.496954;2.000000;
801631182;2.484631;2.000000;
801731165;2.495008;2.000000;
801831199;2.508628;2.000000;
801931178;2.494684;2.000000;
802031187;2.509601;2.000000;
802131184;2.480091;2.000000;
802231200;2.498575;2.000000;
802331165;2.501818;2.000000;
802431184;2.512844;2.000000;
802531189;2.501169;2.000000;
802631175;2.496629;2.000000;
802731181;2.504088;2.000000;
802831200;2.506358;2.000000;
802931198;2.496305;2.000000;
803031186;2.509277;2.000000;
803131204;2.533922;2.000000;
803231189;2.536841;2.000000;
803331189;2.519654;2.000000;
803431194;2.543326;2.000000;
803531204;2.536516;2.000000;
803631182;2.547542;2.000000;
803731181;2.552082;2.000000;
803831195;2.544299;2.000000;
803931189;2.540732;2.000000;
804031206;2.546245;2.000000;
804131217;2.535219;2.000000;
804231204;2.530031;2.000000;
804331198;2.547218;2.000000;
804431213;2.577376;2.000000;
804531199;2.562784;2.000000;
804631206;2.563432;2.000000;
804731220;2.570891;2.000000;
804831194;2.593591;2.000000;
804931215;2.564405;2.000000;
805031229;2.584186;2.000000;
805131195;2.585483;2.000000;
805231199;2.577052;2.000000;
805331210;2.578349;2.000000;
805431212;2.557595;2.000000;
805531224;2.559541;2.000000;
805631219;2.566351;2.000000;
805731268;2.603643;2.000000;
805831232;2.596185;2.000000;
805931218;2.562459;2.000000;
806031229;2.593591;2.000000;
806131226;2.598131;2.000000;
806231220;2.628289;2.000000;
806331225;2.599428;2.000000;
806431223;2.573485;2.000000;
806531220;2.608832;2.000000;
806631223;2.615966;2.000000;
806731240;2.631856;2.000000;
806831231;2.623100;2.000000;
806931250;2.613372;2.000000;
807031232;2.628289;2.000000;
807131230;2.626668;2.000000;
807231232;2.644179;2.000000;
807331232;2.645476;2.000000;
807431233;2.655529;2.000000;
807531230;2.638018;2.000000;
807631245;2.640612;2.000000;
807731233;2.604616;2.000000;
807831280;2.624722;2.000000;
807931247;2.615318;2.000000;
808031239;2.638342;2.000000;
808131232;2.644828;2.000000;
808231227;2.663312;2.000000;
808331255;2.652935;2.000000;
808431252;2.646773;2.000000;
808531249;2.622128;2.000000;
808631246;2.664609;2.000000;
808731238;2.644179;2.000000;
808831243;2.656178;2.000000;
808931241;2.649043;2.000000;
809031260;2.638990;2.000000;
809131268;2.650989;2.000000;
809231249;2.662988;2.000000;
809331255;2.674662;2.000000;
809431282;2.673365;2.000000;
809531252;2.664285;2.000000;
809631257;2.662663;2.000000;
809731263;2.674337;2.000000;
809831269;2.669473;2.000000;
809931251;2.681472;2.000000;
810031263;2.668825;2.000000;
810131250;2.683742;2.000000;
810231307;2.676932;2.000000;
810331256;2.663636;2.000000;
810431261;2.672067;2.000000;
810531251;2.681147;2.000000;
810631259;2.694443;2.000000;
810731260;2.682769;2.000000;
810831263;2.665906;2.000000;
810931259;2.722980;2.000000;
811031272;2.689255;2.000000;
811131291;2.702226;2.000000;
811231265;2.688930;2.000000;
811331259;2.722007;2.000000;
811431266;2.709360;2.000000;
811531280;2.682769;2.000000;
811631294;2.693795;2.000000;
811731290;2.716495;2.000000;
811831287;2.718440;2.000000;
811931288;2.714549;2.000000;
812031280;2.710009;2.000000;
812131299;2.716495;2.000000;
812231276;2.723304;2.000000;
812331282;2.717792;2.000000;
812431284;2.712279;2.000000;
812531289;2.715522;2.000000;
812631291;2.731736;2.000000;
812731295;2.745356;2.000000;
812831292;2.731087;2.000000;
812931267;2.724926;2.000000;
813031274;2.739843;2.000000;
813131285;2.731412;2.000000;
813231282;2.745032;2.000000;
813331296;2.745680;2.000000;
813431288;2.761894;2.000000;
813531280;2.729466;2.000000;
813631294;2.756382;2.000000;
813731289;2.727196;2.000000;
813831289;2.737249;2.000000;
813931293;2.762867;2.000000;
814031291;2.752166;2.000000;
814131295;2.768056;2.000000;
814231293;2.732384;2.000000;
814331296;2.740492;2.000000;
814431300;2.744707;2.000000;
814531308;2.754760;2.000000;
814631294;2.744383;2.000000;
814731299;2.719737;2.000000;
814831302;2.743086;2.000000;
814931306;2.779081;2.000000;
815031294;2.774217;2.000000;
815131327;2.776487;2.000000;
815231306;2.748599;2.000000;
815331314;2.739194;2.000000;
815431310;2.752814;2.000000;
815531312;2.747302;2.000000;
815631311;2.748923;2.000000;
815731307;2.763840;2.000000;
815831312;2.761894;2.000000;
815931317;2.718440;2.000000;
816031312;2.767732;2.000000;
816131327;2.766434;2.000000;
816231341;2.779730;2.000000;
816331328;2.779730;2.000000;
816431305;2.809889;2.000000;
816531278;2.787513;2.000000;
816631266;2.798214;2.000000;
816731278;2.787837;2.000000;
816831275;2.811834;2.000000;
816931322;2.767083;2.000000;
817031322;2.785891;2.000000;
817131326;2.789783;2.000000;
817231331;2.792377;2.000000;
817331347;2.808916;2.000000;
817431324;2.797890;2.000000;
817531359;2.804376;2.000000;
817631342;2.815077;2.000000;
817731322;2.798863;2.000000;
817831332;2.823833;2.000000;
817931328;2.810213;2.000000;
818031324;2.840696;2.000000;
818131386;2.778433;2.000000;
818231362;2.804700;2.000000;
818331365;2.795296;2.000000;
818431328;2.791404;2.000000;
818531344;2.813131;2.000000;
818631331;2.802754;2.000000;
818731346;2.796917;2.000000;
818831345;2.799511;2.000000;
818931395;2.795944;2.000000;
819031345;2.818320;2.000000;
819131357;2.807619;2.000000;
819231352;2.813131;2.000000;
819331342;2.808916;2.000000;
819431361;2.818969;2.000000;
819531350;2.810213;2.000000;
819631397;2.788486;2.000000;
819731361;2.832913;2.000000;
819831357;2.794971;2.000000;
819931363;2.819617;2.000000;
820031363;2.816050;2.000000;
820131369;2.810213;2.000000;
820231357;2.784919;2.000000;
820331303;2.798863;2.000000;
820431313;2.821239;2.000000;
820531359;2.827400;2.000000;
820631378;2.810213;2.000000;
820731360;2.822211;2.000000;
820831375;2.818320;2.000000;
820931381;2.826103;2.000000;
821031370;2.817347;2.000000;
821131379;2.872476;2.000000;
821231382;2.841993;2.000000;
821331369;2.841344;2.000000;
821431393;2.846208;2.000000;
821531381;2.817023;2.000000;
821631380;2.860801;2.000000;
821731375;2.841020;2.000000;
821831370;2.852370;2.000000;
821931370;2.841344;2.000000;
822031375;2.855288;2.000000;
822131395;2.813780;2.000000;
822231387;2.848803;2.000000;
822331377;2.814753;2.000000;
822431390;2.798539;2.000000;
822531392;2.871827;2.000000;
822631382;2.861774;2.000000;
822731385;2.866638;2.000000;
822831394;2.883177;2.000000;
822931393;2.855937;2.000000;
823031435;2.880258;2.000000;
823131386;2.843614;2.000000;
823231419;2.851397;2.000000;
823331387;2.863720;2.000000;
823431392;2.894203;2.000000;
823531430;2.893554;2.000000;
823631385;2.864693;2.000000;
823731401;2.845236;2.000000;
823831392;2.856910;2.000000;
823931377;2.858856;2.000000;
824031406;2.868260;2.000000;
824131371;2.851397;2.000000;
824231396;2.878637;2.000000;
824331409;2.874097;2.000000;
824431407;2.869233;2.000000;
824531416;2.866638;2.000000;
824631412;2.856261;2.000000;
824731475;2.859504;2.000000;
824831420;2.865990;2.000000;
824931452;2.889663;2.000000;
825031438;2.887068;2.000000;
825131464;2.887068;2.000000;
825231383;2.847506;2.000000;
825331371;2.894203;2.000000;
825431422;2.877340;2.000000;
825531384;2.881556;2.000000;
825631425;2.886744;2.000000;
825731462;2.882528;2.000000;
825831434;2.887717;2.000000;
825931424;2.908471;2.000000;
826031382;2.896473;2.000000;
826131427;2.894203;2.000000;
826231443;2.892581;2.000000;
826331442;2.898743;2.000000;
826431420;2.880583;2.000000;
826531424;2.885123;2.000000;
826631452;2.889014;2.000000;
826731436;2.870206;2.000000;
826831427;2.874746;2.000000;
826931430;2.879934;2.000000;
827031422;2.888690;2.000000;
827131441;2.865666;2.000000;
827231447;2.908471;2.000000;
827331439;2.888366;2.000000;
827431434;2.896148;2.000000;
827531426;2.874421;2.000000;
827631481;2.884798;2.000000;
827731438;2.882528;2.000000;
827831448;2.889338;2.000000;
827931443;2.917227;2.000000;
828031437;2.894851;2.000000;
828131434;2.905228;2.000000;
828231448;2.885447;2.000000;
828331465;2.887068;2.000000;
828431469;2.891933;2.000000;
828531435;2.881231;2.000000;
828631435;2.890311;2.000000;
828731465;2.902634;2.000000;
828831461;2.901661;2.000000;
828931445;2.907174;2.000000;
829031448;2.919497;2.000000;
829131436;2.889987;2.000000;
829231461;2.895824;2.000000;
829331469;2.925983;2.000000;
829431437;2.927280;2.000000;
829531446;2.913660;2.000000;
829631421;2.906850;2.000000;
829731453;2.913011;2.000000;
829831470;2.925334;2.000000;
829931463;2.910417;2.000000;
830031422;2.917551;2.000000;
830131426;2.902310;2.000000;
830231458;2.908147;2.000000;
830331435;2.902958;2.000000;
830431470;2.916254;2.000000;
830531450;2.923713;2.000000;
830631452;2.911390;2.000000;
830731450;2.923064;2.000000;
830831453;2.914633;2.000000;
830931474;2.923713;2.000000;
831031482;2.938954;2.000000;
831131457;2.922415;2.000000;
831231483;2.928901;2.000000;
831331459;2.925658;2.000000;
831431456;2.875718;2.000000;
831531480;2.929225;2.000000;
831631438;2.936360;2.000000;
831731471;2.916578;2.000000;
831831461;2.926307;2.000000;
831931488;2.928577;2.000000;
832031486;2.923388;2.000000;
832131493;2.936360;2.000000;
832231495;2.921443;2.000000;
832331471;2.946088;2.000000;
832431467;2.940251;2.000000;
832531496;2.903607;2.000000;
832631444;2.940900;2.000000;
832731482;2.956141;2.000000;
832831443;2.943170;2.000000;
832931472;2.945440;2.000000;
833031501;2.930847;2.000000;
833131502;2.915605;2.000000;
833231481;2.913335;2.000000;
833331474;2.950953;2.000000;
833431480;2.928577;2.000000;
833531486;2.924685;2.000000;
833631505;2.936360;2.000000;
833731494;2.935711;2.000000;
833831454;2.964572;2.000000;
833931461;2.951601;2.000000;
834031483;2.941548;2.000000;
834131507;2.946737;2.000000;
834231510;2.946413;2.000000;
834331479;2.932793;2.000000;
834431478;2.950628;2.000000;
834531514;2.918848;2.000000;
834631501;2.933117;2.000000;
834731506;2.952898;2.000000;
834831523;2.947061;2.000000;
834931518;2.929225;2.000000;
835031504;2.947710;2.000000;
835131506;2.929550;2.000000;
835231465;2.949331;2.000000;
835331508;2.967167;2.000000;
835431478;2.951277;2.000000;
835531476;2.934414;2.000000;
835631507;2.962951;2.000000;
835731509;2.960357;2.000000;
835831515;2.917551;2.000000;
835931501;2.971058;2.000000;
836031522;2.969761;2.000000;
836131478;2.953547;2.000000;
836231515;2.972680;2.000000;
836331532;2.956141;2.000000;
836431522;2.959060;2.000000;
836531527;2.958087;2.000000;
836631486;2.941548;2.000000;
836731521;2.961978;2.000000;
836831521;2.934738;2.000000;
836931490;2.948683;2.000000;
837031531;2.954844;2.000000;
837131558;2.967491;2.000000;
837231517;2.974625;2.000000;
837331524;2.968464;2.000000;
837431488;2.967491;2.000000;
837531528;2.933765;2.000000;
837631535;2.981435;2.000000;
837731532;2.969761;2.000000;
837831527;2.951601;2.000000;
837931535;2.963924;2.000000;
838031550;2.957762;2.000000;
838131528;2.965221;2.000000;
838231529;2.944791;2.000000;
838331545;2.957438;2.000000;
838431512;2.966194;2.000000;
838531509;2.940251;2.000000;
838631546;2.981435;2.000000;
838731562;2.975274;2.000000;
838831532;2.960357;2.000000;
838931531;2.971382;2.000000;
839031528;2.985975;2.000000;
839131530;2.982732;2.000000;
839231533;2.974625;2.000000;
839331554;2.954844;2.000000;
839431531;2.960032;2.000000;
839531533;2.984030;2.000000;
839631550;2.965870;2.000000;
839731554;2.981111;2.000000;
839831556;2.965870;2.000000;
839931555;2.945440;2.000000;
840031540;2.967491;2.000000;
840131541;2.975922;2.000000;
840231565;2.938305;2.000000;
840331566;2.973652;2.000000;
840431574;2.967815;2.000000;
840531560;2.987597;2.000000;
840631558;2.969761;2.000000;
840731569;2.973977;2.000000;
840831573;2.945115;2.000000;
840931575;2.984030;2.000000;
841031573;2.989867;2.000000;
841131552;2.953871;2.000000;
841231564;2.980787;2.000000;
841331559;2.961978;2.000000;
841431582;2.992461;2.000000;
841531555;3.009648;2.000000;
841631578;2.984354;2.000000;
841731590;2.990191;2.000000;
841831558;3.003811;2.000000;
841931574;2.984678;2.000000;
842031553;2.995704;2.000000;
842131568;2.973004;2.000000;
842231533;2.965221;2.000000;
842331516;3.003487;2.000000;
842431521;2.981435;2.000000;
842531516;2.987597;2.000000;
842631574;2.998947;2.000000;
842731544;2.981111;2.000000;
842831579;2.985327;2.000000;
842931566;3.001541;2.000000;
843031567;2.947710;2.000000;
843131577;2.982408;2.000000;
843231569;3.000892;2.000000;
843331571;2.998947;2.000000;
843431573;3.003487;2.000000;
843531546;2.987921;2.000000;
843631588;2.977544;2.000000;
843731589;2.992137;2.000000;
843831580;3.009324;2.000000;
843931579;3.002838;2.000000;
844031599;2.994731;2.000000;
844131613;2.977220;2.000000;
844231612;2.985975;2.000000;
844331613;3.006405;2.000000;
844431611;2.998298;2.000000;
844531587;3.017107;2.000000;
844631587;2.995380;2.000000;
844731585;2.989867;2.000000;
844831601;2.956790;2.000000;
844931598;3.024565;2.000000;
845031605;3.001865;2.000000;
845131595;3.000892;2.000000;
845231598;3.026511;2.000000;
845331580;3.011270;2.000000;
845431600;2.994407;2.000000;
845531607;3.042725;2.000000;
845631620;2.995704;2.000000;
845731596;2.993758;2.000000;
845831592;2.982408;2.000000;
845931606;3.020674;2.000000;
846031584;3.000568;2.000000;
846131624;3.005108;2.000000;
846231625;3.009972;2.000000;
846331605;3.021971;2.000000;
846431610;3.017107;2.000000;
846531601;2.997325;2.000000;
846631605;3.004135;2.000000;
846731605;3.010945;2.000000;
846831610;3.002514;2.000000;
846931606;2.989867;2.000000;
847031605;3.016458;2.000000;
847131621;3.027160;2.000000;
847231622;3.018080;2.000000;
847331621;3.009648;2.000000;
847431637;3.021322;2.000000;
847531641;3.032997;2.000000;
847631627;3.026187;2.000000;
847731629;3.026511;2.000000;
847831628;3.022295;2.000000;
847931593;3.017431;2.000000;
848031650;3.030402;2.000000;
848131619;2.990840;2.000000;
848231626;3.012242;2.000000;
848331631;3.006081;2.000000;
848431632;3.021647;2.000000;
848531634;3.026187;2.000000;
848631644;3.032024;2.000000;
848731636;3.005108;2.000000;
848831640;3.012242;2.000000;
848931641;3.049859;2.000000;
849031595;3.018404;2.000000;
849131653;3.031699;2.000000;
849231654;3.028781;2.000000;
849331635;3.024565;2.000000;
849431634;3.011918;2.000000;
849531634;3.026835;2.000000;
849631633;3.017755;2.000000;
849731640;3.016134;2.000000;
849831639;3.024241;2.000000;
849931646;3.022944;2.000000;
850031607;3.034294;2.000000;
850131651;3.027160;2.000000;
850231639;3.016458;2.000000;
850331661;3.024890;2.000000;
850431674;3.030078;2.000000;
850531642;3.027160;2.000000;
850631638;2.994731;2.000000;
850731670;3.043374;2.000000;
850831675;3.027808;2.000000;
850931678;3.029105;2.000000;
851031654;3.026511;2.000000;
851131597;3.062831;2.000000;
851231683;3.019052;2.000000;
851331651;3.018404;2.000000;
851431648;3.026511;2.000000;
851531650;3.025538;2.000000;
851631653;3.044995;2.000000;
851731654;3.010945;2.000000;
851831654;3.025862;2.000000;
851931643;3.050508;2.000000;
852031667;3.032024;2.000000;
852131672;3.026511;2.000000;
852231679;3.029754;2.000000;
852331679;3.036564;2.000000;
852431673;3.024241;2.000000;
852531632;3.042401;2.000000;
852631674;3.044995;2.000000;
852731688;3.043374;2.000000;
852831692;3.042401;2.000000;
852931665;3.044022;2.000000;
853031680;2.989218;2.000000;
853131664;3.028457;2.000000;
853231689;3.028781;2.000000;
853331675;3.009972;2.000000;
853431674;3.041752;2.000000;
853531691;3.044347;2.000000;
853631698;3.027160;2.000000;
853731673;3.032024;2.000000;
853831693;3.045968;2.000000;
853931678;3.058291;2.000000;
854031676;3.049211;2.000000;
854131695;3.024565;2.000000;
854231687;3.032024;2.000000;
854331673;3.031051;2.000000;
854431711;3.049211;2.000000;
854531704;3.066398;2.000000;
854631714;3.016134;2.000000;
854731710;3.023917;2.000000;
854831717;3.024565;2.000000;
854931687;3.038185;2.000000;
855031685;3.044347;2.000000;
855131686;3.061534;2.000000;
855231694;3.065425;2.000000;
855331689;3.032024;2.000000;
855431688;3.054075;2.000000;
855531712;3.058939;2.000000;
855631701;3.031051;2.000000;
855731704;3.034942;2.000000;
855831706;3.057642;2.000000;
855931707;3.035915;2.000000;
856031718;3.043049;2.000000;
856131706;3.058291;2.000000;
856231679;3.036239;2.000000;
856331718;3.025214;2.000000;
856431710;3.040131;2.000000;
856531709;3.061858;2.000000;
856631709;3.062182;2.000000;
856731752;3.064777;2.000000;
856831714;3.036564;2.000000;
856931723;3.048887;2.000000;
857031732;3.030078;2.000000;
857131707;3.045644;2.000000;
857231691;3.056994;2.000000;
857331694;3.074505;2.000000;
857431723;3.058291;2.000000;
857531691;3.046617;2.000000;
857631723;3.036239;2.000000;
857731753;3.055372;2.000000;
857831721;3.062182;2.000000;
857931714;3.039807;2.000000;
858031737;3.044671;2.000000;
858131742;3.038185;2.000000;
858231716;3.060561;2.000000;
858331714;3.065425;2.000000;
858431719;3.033969;2.000000;
858531722;3.060237;2.000000;
858631719;3.058615;2.000000;
858731724;3.057967;2.000000;
858831732;3.038509;2.000000;
858931738;3.064777;2.000000;
859031735;3.049211;2.000000;
859131735;3.049211;2.000000;
859231758;3.051805;2.000000;
859331746;3.050508;2.000000;
859431739;3.070938;2.000000;
859531690;3.055372;2.000000;
859631773;3.036888;2.000000;
859731719;3.064128;2.000000;
859831782;3.060561;2.000000;
859931747;3.041428;2.000000;
860031731;3.067371;2.000000;
860131715;3.061858;2.000000;
860231755;3.071262;2.000000;
860331738;3.042725;2.000000;
860431739;3.068992;2.000000;
860531737;3.070938;2.000000;
860631738;3.056669;2.000000;
860731743;3.067047;2.000000;
860831741;3.065749;2.000000;
860931737;3.060237;2.000000;
861031773;3.074181;2.000000;
861131713;3.058939;2.000000;
861231723;3.058939;2.000000;
861331726;3.056669;2.000000;
861431753;3.052129;2.000000;
861531781;3.035267;2.000000;
861631826;3.077099;2.000000;
861731768;3.065425;2.000000;
861831743;3.092017;2.000000;
861931762;3.068344;2.000000;
862031770;3.056021;2.000000;
862131757;3.067047;2.000000;
862231756;3.058939;2.000000;
862331754;3.054399;2.000000;
862431753;3.022295;2.000000;
862531757;3.089098;2.000000;
862631755;3.084882;2.000000;
862731770;3.066398;2.000000;
862831741;3.062182;2.000000;
862931775;3.060561;2.000000;
863031779;3.058291;2.000000;
863131791;3.078072;2.000000;
863231765;3.046941;2.000000;
863331762;3.098178;2.000000;
863431764;3.019701;2.000000;
863531765;3.083261;2.000000;
863631775;3.059912;2.000000;
863731789;3.067371;2.000000;
863831767;3.066074;2.000000;
863931780;3.081964;2.000000;
864031808;3.070289;2.000000;
864131786;3.092017;2.000000;
864231797;3.060561;2.000000;
864331803;3.068992;2.000000;
864431787;3.061858;2.000000;
864531783;3.075154;2.000000;
864631802;3.054399;2.000000;
864731795;3.078072;2.000000;
864831806;3.074505;2.000000;
864931758;3.040779;2.000000;
865031790;3.073857;2.000000;
865131765;3.092989;2.000000;
865231791;3.039807;2.000000;
865331799;3.078721;2.000000;
865431805;3.073208;2.000000;
865531818;3.083261;2.000000;
865631786;3.070289;2.000000;
865731788;3.058291;2.000000;
865831790;3.070938;2.000000;
865931788;3.072884;2.000000;
866031789;3.071262;2.000000;
866131789;3.060885;2.000000;
866231806;3.063155;2.000000;
866331806;3.112122;2.000000;
866431802;3.062507;2.000000;
866531805;3.082612;2.000000;
866631842;3.101745;2.000000;
866731803;3.069317;2.000000;
866831812;3.106934;2.000000;
866931801;3.092017;2.000000;
867031804;3.081315;2.000000;
867131802;3.079369;2.000000;
867231817;3.068344;2.000000;
867331831;3.080991;2.000000;
867431830;3.095908;2.000000;
867531824;3.083585;2.000000;
867631800;3.052778;2.000000;
867731803;3.080991;2.000000;
867831802;3.074181;2.000000;
867931803;3.084234;2.000000;
868031777;3.076451;2.000000;
868131818;3.084882;2.000000;
868231830;3.092665;2.000000;
868331812;3.067695;2.000000;
868431816;3.085207;2.000000;
868531811;3.105312;2.000000;
868631811;3.096557;2.000000;
868731816;3.091692;2.000000;
868831815;3.090719;2.000000;
868931818;3.079369;2.000000;
869031831;3.084558;2.000000;
869131831;3.047589;2.000000;
869231842;3.085855;2.000000;
869331862;3.077424;2.000000;
869431826;3.092989;2.000000;
869531877;3.101421;2.000000;
869631851;3.075802;2.000000;
869731846;3.064452;2.000000;
869831856;3.087152;2.000000;
869931825;3.068992;2.000000;
870031849;3.078721;2.000000;
870131825;3.099475;2.000000;
870231832;3.104988;2.000000;
870331830;3.091044;2.000000;
870431855;3.088125;2.000000;
870531855;3.097854;2.000000;
870631837;3.095259;2.000000;
870731822;3.080342;2.000000;
870831853;3.095259;2.000000;
870931863;3.080018;2.000000;
871031855;3.083261;2.000000;
871131851;3.113095;2.000000;
871231833;3.096557;2.000000;
871331862;3.071587;2.000000;
871431863;3.101097;2.000000;
871531838;3.101421;2.000000;
871631868;3.112447;2.000000;
871731875;3.121526;2.000000;
871831866;3.104664;2.000000;
871931849;3.078397;2.000000;
872031860;3.080667;2.000000;
872131881;3.086179;2.000000;
872231855;3.057318;2.000000;
872331849;3.092989;2.000000;
872431850;3.099151;2.000000;
872531848;3.087801;2.000000;
872631857;3.110825;2.000000;
872731862;3.067371;2.000000;
872831863;3.074505;2.000000;
872931889;3.101421;2.000000;
873031862;3.081639;2.000000;
873131880;3.083261;2.000000;
873231864;3.075478;2.000000;
873331875;3.092341;2.000000;
873431902;3.092665;2.000000;
873531869;3.072235;2.000000;
873631869;3.109204;2.000000;
873731905;3.104988;2.000000;
873831870;3.093314;2.000000;
873931891;3.090071;2.000000;
874031878;3.081639;2.000000;
874131915;3.115041;2.000000;
874231879;3.076451;2.000000;
874331890;3.109204;2.000000;
874431865;3.066722;2.000000;
874531916;3.105637;2.000000;
874631851;3.116662;2.000000;
874731897;3.100448;2.000000;
874831882;3.096232;2.000000;
874931888;3.111474;2.000000;
875031899;3.105312;2.000000;
875131904;3.090071;2.000000;
875231842;3.096557;2.000000;
875331889;3.127364;2.000000;
875431890;3.103691;2.000000;
875531898;3.116662;2.000000;
875631901;3.106934;2.000000;
875731883;3.080667;2.000000;
875831901;3.096232;2.000000;
875931908;3.108879;2.000000;
876031879;3.126391;2.000000;
876131882;3.116014;2.000000;
876231900;3.117959;2.000000;
876331902;3.094935;2.000000;
876431890;3.118608;2.000000;
876531884;3.088449;2.000000;
876631893;3.111798;2.000000;
876731930;3.117959;2.000000;
876831897;3.125418;2.000000;
876931902;3.124445;2.000000;
877031918;3.105312;2.000000;
877131919;3.115041;2.000000;
877231872;3.094611;2.000000;
877331882;3.094611;2.000000;
877431903;3.119905;2.000000;
877531869;3.102718;2.000000;
877631909;3.095908;2.000000;
877731935;3.101745;2.000000;
877831905;3.120229;2.000000;
877931892;3.117959;2.000000;
878031887;3.104339;2.000000;
878131922;3.111474;2.000000;
878231932;3.104988;2.000000;
878332003;3.100448;2.000000;
878431922;3.095259;2.000000;
878531920;3.110177;2.000000;
878631887;3.117311;2.000000;
878731939;3.125094;2.000000;
878831909;3.106609;2.000000;
878931929;3.103042;2.000000;
879031931;3.107907;2.000000;
879131913;3.095259;2.000000;
879231914;3.115689;2.000000;
879331914;3.105312;2.000000;
879431939;3.125094;2.000000;
879531934;3.121202;2.000000;
879631944;3.121851;2.000000;
879731931;3.104015;2.000000;
879831960;3.142605;2.000000;
879931930;3.113095;2.000000;
880031932;3.140011;2.000000;
880131932;3.085531;2.000000;
880231942;3.124769;2.000000;
880331961;3.131904;2.000000;
880431923;3.096232;2.000000;
880531911;3.114392;2.000000;
880631904;3.100772;2.000000;
880731937;3.122499;2.000000;
880831944;3.116986;2.000000;
880931971;3.111798;2.000000;
881031931;3.126391;2.000000;
881131930;3.106609;2.000000;
881231932;3.109852;2.000000;
881331934;3.099475;2.000000;
881431937;3.115365;2.000000;
881531947;3.131904;2.000000;
881631955;3.110825;2.000000;
881731976;3.124769;2.000000;
881831946;3.133849;2.000000;
881931951;3.110825;2.000000;
882031957;3.124769;2.000000;
882131961;3.111149;2.000000;
882231952;3.123148;2.000000;
882331931;3.126715;2.000000;
882431951;3.137092;2.000000;
882531956;3.100448;2.000000;
882631959;3.153306;2.000000;
882731977;3.150064;2.000000;
882831944;3.125094;2.000000;
882931945;3.148766;2.000000;
883031975;3.133201;2.000000;
883131950;3.128012;2.000000;
883231974;3.145848;2.000000;
883331987;3.096881;2.000000;
883431950;3.140335;2.000000;
883531952;3.129634;2.000000;
883631950;3.129634;2.000000;
